1979/1/1	-5.39
1979/1/2	-6.11
1979/1/3	-1
1979/1/4	0
1979/1/5	-6.89
1979/1/6	-9.78
1979/1/7	-10.11
1979/1/8	-9.78
1979/1/9	-10.72
1979/1/10	-11.11
1979/1/11	-5.89
1979/1/12	-1.56
1979/1/13	-2
1979/1/14	-5.5
1979/1/15	-7.56
1979/1/16	-1.56
1979/1/17	-5.83
1979/1/18	-3.67
1979/1/19	-2.28
1979/1/20	-1.28
1979/1/21	1.5
1979/1/22	3.28
1979/1/23	-1.28
1979/1/24	-2.5
1979/1/25	-3.17
1979/1/26	-4.17
1979/1/27	-4.39
1979/1/28	-2.11
1979/1/29	-3.11
1979/1/30	-6.61
1979/1/31	-5
1979/2/1	-3.5
1979/2/2	-6
1979/2/3	-10.28
1979/2/4	-13
1979/2/5	-9.39
1979/2/6	-3.89
1979/2/7	-2.11
1979/2/8	0.11
1979/2/9	2.5
1979/2/10	2.89
1979/2/11	2.61
1979/2/12	5
1979/2/13	1.78
1979/2/14	3
1979/2/15	4.39
1979/2/16	-0.61
1979/2/17	-5.28
1979/2/18	-2
1979/2/19	-1.72
1979/2/20	-5.89
1979/2/21	-7.61
1979/2/22	-8.5
1979/2/23	-9.78
1979/2/24	-10.89
1979/2/25	-6.89
1979/2/26	-14.11
1979/2/27	-12.5
1979/2/28	-13.11
1979/3/1	-15
1979/3/2	-14.89
1979/3/3	-14
1979/3/4	-12.61
1979/3/5	-12.78
1979/3/6	-12.5
1979/3/7	-16.33
1979/3/8	-12.78
1979/3/9	-14.39
1979/3/10	-15.5
1979/3/11	-16.28
1979/3/12	-8.61
1979/3/13	2.61
1979/3/14	-0.5
1979/3/15	-4.22
1979/3/16	5.17
1979/3/17	3.78
1979/3/18	-3.61
1979/3/19	-3
1979/3/20	-3.22
1979/3/21	-3.5
1979/3/22	-2.5
1979/3/23	-0.78
1979/3/24	-1.72
1979/3/25	-7.89
1979/3/26	-10.39
1979/3/27	-10
1979/3/28	-0.44
1979/3/29	-2.89
1979/3/30	-7
1979/3/31	-7.39
1979/4/1	-3.78
1979/4/2	-6.11
1979/4/3	-10.78
1979/4/4	-7
1979/4/5	-1.22
1979/4/6	0.89
1979/4/7	2
1979/4/8	1.89
1979/4/9	3.5
1979/4/10	2.61
1979/4/11	1.5
1979/4/12	-1
1979/4/13	0
1979/4/14	-1.11
1979/4/15	-1.5
1979/4/16	3.78
1979/4/17	1.61
1979/4/18	-1.61
1979/4/19	-0.83
1979/4/20	-2.5
1979/4/21	-4.22
1979/4/22	-2.11
1979/4/23	-0.28
1979/4/24	-4.22
1979/4/25	-5.89
1979/4/26	-3.61
1979/4/27	-0.28
1979/4/28	-2.28
1979/4/29	0.72
1979/4/30	-1.72
1979/5/1	0.5
1979/5/2	2.61
1979/5/3	1.44
1979/5/4	1.17
1979/5/5	3
1979/5/6	4.89
1979/5/7	4
1979/5/8	-0.61
1979/5/9	-0.61
1979/5/10	2.39
1979/5/11	1.72
1979/5/12	-0.5
1979/5/13	-0.22
1979/5/14	1.78
1979/5/15	2.78
1979/5/16	2.22
1979/5/17	3.11
1979/5/18	2.83
1979/5/19	0.28
1979/5/20	1.61
1979/5/21	4.11
1979/5/22	2.5
1979/5/23	2.39
1979/5/24	3.61
1979/5/25	5
1979/5/26	4.11
1979/5/27	3.39
1979/5/28	2.61
1979/5/29	0.39
1979/5/30	1.28
1979/5/31	1
1979/6/1	1.78
1979/6/2	1.5
1979/6/3	3.89
1979/6/4	3.61
1979/6/5	4.39
1979/6/6	4.5
1979/6/7	4.89
1979/6/8	1.89
1979/6/9	2.78
1979/6/10	4.72
1979/6/11	4.22
1979/6/12	1.89
1979/6/13	2.83
1979/6/14	5.72
1979/6/15	4
1979/6/16	3.89
1979/6/17	4.56
1979/6/18	2.17
1979/6/19	1.72
1979/6/20	3.61
1979/6/21	3.61
1979/6/22	3.17
1979/6/23	3.5
1979/6/24	3.72
1979/6/25	4
1979/6/26	4.11
1979/6/27	4.89
1979/6/28	8.39
1979/6/29	7
1979/6/30	4.78
1979/7/1	4.89
1979/7/2	3.28
1979/7/3	3.61
1979/7/4	7.28
1979/7/5	8.11
1979/7/6	4.17
1979/7/7	3.61
1979/7/8	3.28
1979/7/9	4.61
1979/7/10	7.5
1979/7/11	5.39
1979/7/12	5.28
1979/7/13	4.72
1979/7/14	5.11
1979/7/15	9.39
1979/7/16	9.11
1979/7/17	6.5
1979/7/18	4.61
1979/7/19	8.11
1979/7/20	9.28
1979/7/21	11.22
1979/7/22	9.22
1979/7/23	6.89
1979/7/24	7.61
1979/7/25	6.78
1979/7/26	6.39
1979/7/27	6
1979/7/28	5.89
1979/7/29	8.83
1979/7/30	9.39
1979/7/31	7
1979/8/1	6.83
1979/8/2	7.83
1979/8/3	7.61
1979/8/4	8.61
1979/8/5	7.39
1979/8/6	6.39
1979/8/7	7.22
1979/8/8	9.11
1979/8/9	8.5
1979/8/10	8
1979/8/11	7.72
1979/8/12	3.89
1979/8/13	5
1979/8/14	5.39
1979/8/15	4.44
1979/8/16	3.78
1979/8/17	3.61
1979/8/18	5.28
1979/8/19	7.11
1979/8/20	7.61
1979/8/21	6.22
1979/8/22	5.89
1979/8/23	8
1979/8/24	8.83
1979/8/25	6.61
1979/8/26	5
1979/8/27	3.22
1979/8/28	4.72
1979/8/29	9
1979/8/30	8.22
1979/8/31	8.28
1979/9/1	7.89
1979/9/2	7.78
1979/9/3	2.72
1979/9/4	6
1979/9/5	5.5
1979/9/6	5.44
1979/9/7	6
1979/9/8	5.78
1979/9/9	5.28
1979/9/10	3.78
1979/9/11	3.5
1979/9/12	2.5
