2021/1/1	-4.17
2021/1/2	-4.11
2021/1/3	-4.56
2021/1/4	-4.06
2021/1/5	-4.89
2021/1/6	-0.5
2021/1/7	-3.83
2021/1/8	-7.72
2021/1/9	-3.22
2021/1/10	-1
2021/1/11	-2.72
2021/1/12	-5
2021/1/13	-3.94
2021/1/14	-4.67
2021/1/15	-5.28
2021/1/16	-4.89
2021/1/17	-2.94
2021/1/18	-3.56
2021/1/19	-1.22
2021/1/20	-0.56
2021/1/21	-3.39
2021/1/22	-5.28
2021/1/23	-5.11
2021/1/24	-7.17
2021/1/25	-7.94
2021/1/26	-6.39
2021/1/27	-7.11
2021/1/28	-1.17
2021/1/29	-1.94
2021/1/30	-5.67
2021/1/31	-8.78
2021/2/1	-7.83
2021/2/2	-12.28
2021/2/3	-13.89
2021/2/4	-12.39
2021/2/5	-9.06
2021/2/6	-5.67
2021/2/7	1.44
2021/2/8	-0.94
2021/2/9	-1.44
2021/2/10	-3.11
2021/2/13	-8.06
2021/2/14	-10
2021/2/15	-10.83
2021/2/16	-11.78
2021/2/17	-12.28
2021/2/18	-10.5
2021/2/19	-12.61
2021/2/21	-10
2021/2/22	-4.39
2021/2/23	-4.06
2021/2/24	-6.94
2021/2/25	-6.28
2021/2/26	-5.94
2021/2/27	-7.06
2021/2/28	-7.61
2021/3/1	-11.89
2021/3/2	-4.56
2021/3/3	3.56
2021/3/4	4.22
2021/3/5	3.39
2021/3/6	0.56
2021/3/7	-0.56
2021/3/8	-3.83
2021/3/9	-5.06
2021/3/10	-5.17
2021/3/11	-5.78
2021/3/12	-6.78
2021/3/13	-9.06
2021/3/14	-7.89
2021/3/15	-5.33
2021/3/16	-8.67
2021/3/17	-8.17
2021/3/18	-6.22
2021/3/19	-2.11
2021/3/20	-1
2021/3/21	-3.78
2021/3/22	-7.33
2021/3/23	-10.72
2021/3/24	-12.94
2021/3/25	-14.83
2021/3/26	-17.33
2021/3/27	-19.61
2021/3/28	-14.83
2021/3/29	-8.33
2021/3/30	1.11
2021/3/31	-4.39
2021/4/1	0.11
2021/4/2	-7.44
2021/4/3	-7.17
2021/4/4	-1.56
2021/4/5	1.67
2021/4/6	-0.78
2021/4/7	-0.83
2021/4/8	1.89
2021/4/9	2.11
2021/4/10	0.39
2021/4/11	-0.83
2021/4/12	2.33
2021/4/13	1.67
2021/4/14	-2.61
2021/4/15	-6.56
2021/4/16	-10.61
2021/4/17	-9.61
