1991/1/1	-8.89
1991/1/2	-7.11
1991/1/3	-7.5
1991/1/4	-8.89
1991/1/5	-4.67
1991/1/6	-3.94
1991/1/7	-4.89
1991/1/8	-7.89
1991/1/9	-10.11
1991/1/10	-11.78
1991/1/11	-12.5
1991/1/12	-14.44
1991/1/13	-11.33
1991/1/14	-8.06
1991/1/15	-12.89
1991/1/16	-17.67
1991/1/17	-18.83
1991/1/18	-16.94
1991/1/19	-10.67
1991/1/20	-5.33
1991/1/21	-10.72
1991/1/22	-11.33
1991/1/23	-11
1991/1/24	-14.89
1991/1/25	-14.61
1991/1/26	-9.56
1991/1/27	-8.17
1991/1/28	-13
1991/1/29	-10.56
1991/1/30	-18.39
1991/1/31	-20.89
1991/2/1	-18.22
1991/2/2	-19.33
1991/2/3	-18.33
1991/2/4	-18.83
1991/2/5	-14.22
1991/2/6	-8.17
1991/2/7	-9
1991/2/8	-9.72
1991/2/9	-7.33
1991/2/10	-1.39
1991/2/11	-5.33
1991/2/12	-3.39
1991/2/13	-4.33
1991/2/14	3.39
1991/2/15	-3.61
1991/2/16	-5.33
1991/2/17	-0.11
1991/2/18	-6.56
1991/2/19	-8.28
1991/2/20	-10.72
1991/2/21	-5.22
1991/2/22	-10.67
1991/2/23	-13.78
1991/2/24	-13.17
1991/2/25	-13.22
1991/2/26	-18.11
1991/2/27	-18.83
1991/2/28	-15.83
1991/3/1	-17.39
1991/3/2	-13.67
1991/3/3	-10.11
1991/3/4	-9.33
1991/3/5	-12.44
1991/3/6	-8.39
1991/3/7	-3.5
1991/3/8	-2.89
1991/3/9	-3.67
1991/3/10	-4.22
1991/3/11	-6.44
1991/3/12	-5.72
1991/3/13	-6.56
1991/3/14	-8.72
1991/3/15	-9.5
1991/3/16	-8.39
1991/3/17	-8
1991/3/18	-7.61
1991/3/19	-5.39
1991/3/20	-1.5
1991/3/21	1.72
1991/3/22	-5.22
1991/3/23	-8.67
1991/3/24	-10.72
1991/3/25	-12.11
1991/3/26	-9.61
1991/3/27	-9.94
1991/3/28	-9.78
1991/3/29	-0.11
1991/3/30	0.5
1991/3/31	-2.11
1991/4/1	-6.67
1991/4/2	-8.28
1991/4/3	-8.89
1991/4/4	-10.11
1991/4/5	-8.94
1991/4/6	-8.56
1991/4/7	-8
1991/4/8	-7.5
1991/4/9	-7.61
1991/4/10	-7.78
1991/4/11	-9.39
1991/4/12	-9.72
1991/4/13	-9.56
1991/4/14	-6.44
1991/4/15	-1.94
1991/4/16	2.28
1991/4/17	3.61
1991/4/18	-0.11
1991/4/19	-2.56
1991/4/20	-3.33
1991/4/21	-6.33
1991/4/22	-6.39
1991/4/23	-6.44
1991/4/24	-6.28
1991/4/25	-2.89
1991/4/26	-3.56
1991/4/27	-3.67
1991/4/28	-4.39
1991/4/29	-3.11
1991/4/30	-3.22
1991/5/1	-0.94
1991/5/2	2.72
1991/5/3	2.94
1991/5/4	0.39
1991/5/5	-0.72
1991/5/6	-0.39
1991/5/7	-5.33
1991/5/8	-4.17
1991/5/9	-4.39
1991/5/10	-3.44
1991/5/11	-3.72
1991/5/12	-3.17
1991/5/13	-1.89
1991/5/14	0.22
1991/5/15	1.56
1991/5/16	1.44
1991/5/17	-0.06
1991/5/18	-1.33
1991/5/19	-2.56
1991/5/20	-0.17
1991/5/21	1.44
1991/5/22	0.72
1991/5/23	-0.83
1991/5/24	-0.39
1991/5/25	3.28
1991/5/26	2.33
1991/5/27	2.89
1991/5/28	1.33
1991/5/29	5.11
1991/5/30	11.33
1991/5/31	11.94
1991/6/1	11.22
1991/6/2	13.11
1991/6/3	7.28
1991/6/4	2.94
1991/6/5	1
1991/6/6	3.06
1991/6/7	5.5
1991/6/8	0.56
1991/6/9	2.94
1991/6/10	7.28
1991/6/11	0.11
1991/6/12	2.5
1991/6/13	3.11
1991/6/14	3.28
1991/6/15	5.17
1991/6/16	8
1991/6/17	9.39
1991/6/18	6.5
1991/6/19	8.39
1991/6/20	5.06
1991/6/21	2.56
1991/6/22	3.61
1991/6/23	3.5
1991/6/24	5.83
1991/6/25	4.72
1991/6/26	8.61
1991/6/27	6.39
1991/6/28	8
1991/6/29	5.11
1991/6/30	6
1991/7/1	12.61
1991/7/2	7.56
1991/7/3	5.11
1991/7/4	7.11
1991/7/5	9.28
1991/7/6	9.72
1991/7/7	9.39
1991/7/8	11.72
1991/7/9	8.83
1991/7/10	6.83
1991/7/11	4.44
1991/7/12	8.89
1991/7/13	5
1991/7/14	4.56
1991/7/15	8.33
1991/7/16	6.67
1991/7/17	10.5
1991/7/18	10.5
1991/7/19	11.11
1991/7/20	14.11
1991/7/21	13.06
1991/7/22	12.11
1991/7/23	12.89
1991/7/24	16.56
1991/7/25	15.44
1991/7/26	7.44
1991/7/27	7.28
1991/7/28	6.83
1991/7/29	5.61
1991/7/30	7.72
1991/7/31	9.89
1991/8/1	10.44
1991/8/2	12.06
1991/8/3	10.94
1991/8/4	7.22
1991/8/5	6.72
1991/8/6	7
1991/8/7	11.17
1991/8/8	13.61
1991/8/9	11.39
1991/8/10	5.72
1991/8/11	5
1991/8/12	4.11
1991/8/13	3.83
1991/8/14	4.67
1991/8/15	4.89
1991/8/16	4.17
1991/8/17	4.83
1991/8/18	4.28
1991/8/19	5.94
1991/8/20	7.28
1991/8/21	6.28
1991/8/22	4.56
1991/8/23	7.61
1991/8/24	4.56
1991/8/25	3.83
1991/8/26	4.5
1991/8/27	4.94
1991/8/28	6.11
1991/8/29	6.78
1991/8/30	4.11
1991/8/31	4.5
1991/9/1	4.89
1991/9/2	3.56
1991/9/3	4.94
1991/9/4	7.22
1991/9/5	10.5
1991/9/6	6.89
1991/9/7	4.5
1991/9/8	5.67
1991/9/9	7.22
1991/9/10	9.28
1991/9/11	8.56
1991/9/12	7.44
1991/9/13	4.5
1991/9/14	4.28
1991/9/15	3.61
1991/9/16	2.67
1991/9/17	3
1991/9/18	3.78
1991/9/19	1.83
1991/9/20	0.78
1991/9/21	0.83
1991/9/22	2.56
1991/9/23	3.28
1991/9/24	4.28
1991/9/25	4.89
1991/9/26	2.28
1991/9/27	1.5
1991/9/28	3.5
1991/9/29	1.39
1991/9/30	0.28
1991/10/1	-0.33
1991/10/2	-1.11
1991/10/3	-1.56
1991/10/4	2.83
1991/10/5	-0.56
1991/10/6	-0.44
1991/10/7	-1.89
1991/10/8	4.61
1991/10/9	2.5
1991/10/10	0.5
1991/10/11	-0.11
1991/10/12	-0.72
1991/10/13	-2
1991/10/14	-3.22
1991/10/15	-4.72
1991/10/16	-1.33
1991/10/17	3.22
1991/10/18	5.06
1991/10/19	2.89
1991/10/20	2.83
1991/10/21	1.44
1991/10/22	-0.67
1991/10/23	-1.22
1991/10/24	-2.94
1991/10/25	-5.61
1991/10/26	-6.72
1991/10/27	-8.22
1991/10/28	-7
1991/10/29	-6.28
1991/10/30	2.17
1991/10/31	1.17
1991/11/1	-3.83
1991/11/2	-5.17
1991/11/3	-2.72
1991/11/4	2.67
1991/11/5	-0.72
1991/11/6	-4
1991/11/7	-6.61
1991/11/8	-2.56
1991/11/9	-3.11
1991/11/10	-3.78
1991/11/11	-7.11
1991/11/12	-6.5
1991/11/13	-7.06
1991/11/14	-10
1991/11/15	-6.89
1991/11/16	-2.06
1991/11/17	-3.83
1991/11/18	-4.33
1991/11/19	-3.06
1991/11/20	-3.61
1991/11/21	-3.61
1991/11/22	-1.28
1991/11/23	-5.67
1991/11/24	-9.89
1991/11/25	-12.89
1991/11/26	-13.22
1991/11/27	-13.06
1991/11/28	-12.78
1991/11/29	-13
1991/11/30	-11.5
1991/12/1	-8.61
1991/12/2	-1.11
1991/12/3	-3.89
1991/12/4	-6.72
1991/12/5	-3.06
1991/12/6	1.78
1991/12/7	-4.33
1991/12/8	-5.5
1991/12/9	-8.67
1991/12/10	-2.22
1991/12/11	-6.56
1991/12/12	-4.61
1991/12/13	-10.44
1991/12/14	-4.67
1991/12/15	0
1991/12/16	-5.89
1991/12/17	-8.22
1991/12/18	-10.06
1991/12/19	-12.78
1991/12/20	-12.11
1991/12/21	-12.89
1991/12/22	-12.06
1991/12/23	-2.94
1991/12/24	-0.56
1991/12/25	-3.28
1991/12/26	-5.28
1991/12/27	-5.78
1991/12/28	-8.39
1991/12/29	-10.28
1991/12/30	-9.33
1991/12/31	-12.94
