1951/6/18	9.06
1951/6/19	11.72
1951/6/20	10.5
1951/6/21	11.56
1951/6/22	11.67
1951/6/23	14.56
1951/6/24	11.39
1951/6/25	11.11
1951/6/26	13.44
1951/6/27	11.94
1951/6/28	9.28
1951/6/29	8
1951/6/30	8.94
1951/7/1	11.33
1951/7/2	12.06
1951/7/3	11.67
1951/7/4	11.94
1951/7/5	11.67
1951/7/6	9.44
1951/7/7	11.72
1951/7/8	12.11
1951/7/9	11.11
1951/7/10	12.83
1951/7/11	11.72
1951/7/12	10.83
1951/7/13	10.06
1951/7/14	13
1951/7/15	11.78
1951/7/16	12.44
1951/7/17	10.5
1951/7/18	7.39
1951/7/19	8.11
1951/7/20	10.06
1951/7/21	10.39
1951/7/22	11.67
1951/7/23	12.61
1951/7/24	10.72
1951/7/25	12.28
1951/7/26	10.39
1951/7/27	9.67
1951/7/28	11.72
1951/7/29	11.33
1951/7/30	8.83
1951/7/31	7.28
1951/8/1	7.83
1951/8/2	9.17
1951/8/3	9.5
1951/8/4	10.56
1951/8/5	9.83
1951/8/6	10.17
1951/8/7	10
1951/8/8	10.72
1951/8/9	10.94
1951/8/10	9.56
1951/8/11	9.83
1951/8/12	9.78
1951/8/13	8.44
1951/8/14	9.22
1951/8/15	7.89
1951/8/16	9.61
1951/8/17	8.11
1951/8/18	9.11
1951/8/19	8.33
1951/8/20	7.28
1951/8/21	7.67
1951/8/22	6.83
1951/8/23	6.78
1951/8/24	6.94
1951/8/25	6.56
1951/8/26	5.72
1951/8/27	6.72
1951/8/28	6.33
1951/8/29	10.11
1951/8/30	9
1951/8/31	8.83
1951/9/1	8.72
1951/9/2	7.61
1951/9/3	4.72
1951/9/4	5.39
1951/9/5	4.44
1951/9/6	5.28
1951/9/7	7.83
1951/9/8	9.94
1951/9/9	9.67
1951/9/10	9.33
1951/9/11	6.5
1951/9/12	4.61
1951/9/13	4.22
1951/9/14	2.22
1951/9/15	4.89
1951/9/16	9.39
1951/9/17	9.11
1951/9/18	10.39
1951/9/19	9.28
1951/9/20	7.5
1951/9/21	6.44
1951/9/22	6.17
1951/9/23	5.39
1951/9/24	3.61
1951/9/25	2.5
1951/9/26	3.33
1951/9/27	3.78
1951/9/28	1.72
1951/9/29	0.78
1951/9/30	6.39
1951/10/1	10.44
1951/10/2	6.94
1951/10/3	4.06
1951/10/4	1.56
1951/10/5	-0.22
1951/10/6	-2.39
1951/10/7	-2
1951/10/8	-3.39
1951/10/9	-4.28
1951/10/10	-8.78
1951/10/11	-7.78
1951/10/12	-7.11
1951/10/13	-5.83
1951/10/14	-13.94
1951/10/15	-14.61
1951/10/16	-11.28
1951/10/17	-14.61
1951/10/18	-7.17
1951/10/19	-8.78
1951/10/20	-7.61
1951/10/21	-0.5
1951/10/22	-1.61
1951/10/23	-7.22
1951/10/24	-12.78
1951/10/25	-12.22
1951/10/26	-14.78
1951/10/27	-17.67
1951/10/28	-10.83
1951/10/29	-7.94
1951/10/30	-7
1951/10/31	4.61
1951/11/1	-1.56
1951/11/2	-6.11
1951/11/3	-7.56
1951/11/4	-7.33
1951/11/5	3.39
1951/11/6	-0.11
1951/11/7	-4.94
1951/11/8	-4.61
1951/11/9	-6.33
1951/11/10	-4.89
1951/11/11	2.28
1951/11/12	0.39
1951/11/13	-3.5
1951/11/14	-4.5
1951/11/15	-11.33
1951/11/16	-12.11
1951/11/17	-9.83
1951/11/18	-8
1951/11/19	-10.28
1951/11/20	-11.61
1951/11/21	-15.5
1951/11/22	-17.94
1951/11/23	-5.5
1951/11/24	-1.67
1951/11/25	-4.39
1951/11/26	-10.61
1951/11/27	-13.22
1951/11/28	-16.78
1951/11/29	-17.67
1951/11/30	-10.11
1951/12/1	-5.11
1951/12/2	-12.33
1951/12/3	-16.56
1951/12/4	-19.83
1951/12/5	-8.89
1951/12/6	-9.89
1951/12/7	-19.67
1951/12/8	-27.72
1951/12/9	-26.39
1951/12/10	-18.11
1951/12/11	-18.44
1951/12/12	-23.89
1951/12/13	-23.61
1951/12/14	-26.89
1951/12/15	-25.33
1951/12/16	-20.39
1951/12/17	-14.72
1951/12/18	-12.11
1951/12/19	-12.72
1951/12/20	-18.89
1951/12/21	-18.11
1951/12/22	-18.39
1951/12/23	-26.61
1951/12/24	-28.67
1951/12/25	-31.44
1951/12/26	-31.22
1951/12/27	-24.11
1951/12/28	-24.33
1951/12/29	-22.89
1951/12/30	-25.06
1951/12/31	-28.5
