1958/1/1	-35.5
1958/1/2	-35.39
1958/1/3	-27.83
1958/1/4	-7.39
1958/1/5	-15.67
1958/1/6	-17.67
1958/1/7	-20.83
1958/1/8	-19.89
1958/1/9	-17.83
1958/1/10	-10.94
1958/1/11	-24.61
1958/1/12	-30.67
1958/1/13	-33.17
1958/1/14	-24.17
1958/1/15	-14.94
1958/1/16	-18.83
1958/1/17	-26.72
1958/1/18	-31.44
1958/1/19	-29.67
1958/1/20	-20.94
1958/1/21	-17.61
1958/1/22	-16.11
1958/1/23	-15.39
1958/1/24	-14.56
1958/1/25	-17.67
1958/1/26	-17.61
1958/1/27	-14.17
1958/1/28	-13.44
1958/1/29	-15.28
1958/1/30	-22.44
1958/1/31	-28.5
1958/2/1	-19.67
1958/2/2	-19.83
1958/2/3	-29.17
1958/2/4	-26.28
1958/2/5	-22.33
1958/2/6	-19.28
1958/2/7	-18.67
1958/2/8	-18.17
1958/2/9	-17.61
1958/2/10	-15.11
1958/2/11	-13.17
1958/2/12	-23.22
1958/2/13	-17.33
1958/2/14	-23.39
1958/2/15	-19.44
1958/2/16	-10.89
1958/2/17	-7.28
1958/2/18	-7.72
1958/2/19	-10.33
1958/2/20	-4.22
1958/2/21	-2.06
1958/2/22	0.94
1958/2/23	-7.44
1958/2/24	-14.56
1958/2/25	-11.78
1958/2/26	-12.56
1958/2/27	-9.33
1958/2/28	-8.56
1958/3/1	-16.78
1958/3/2	-18.72
1958/3/3	-20.22
1958/3/4	-17.83
1958/3/5	-13.44
1958/3/6	-11
1958/3/7	-7.78
1958/3/8	-6.5
1958/3/9	-10.56
1958/3/10	-5.39
1958/3/11	-6.28
1958/3/12	-13.83
1958/3/13	-23.94
1958/3/14	-21.28
1958/3/15	-22.61
1958/3/16	-22.11
1958/3/17	-16.22
1958/3/18	-13.17
1958/3/19	-15.28
1958/3/20	-12.89
1958/3/21	-14.11
1958/3/22	-17.56
1958/3/23	-18
1958/3/24	-16.06
1958/3/25	-17.67
1958/3/26	-18
1958/3/27	-17
1958/3/28	-19.83
1958/3/29	-17.33
1958/3/30	-23.72
1958/3/31	-21.83
1958/4/1	-21.33
1958/4/2	-19.33
1958/4/3	-8.83
1958/4/4	-3.56
1958/4/5	-4.94
1958/4/6	-0.11
1958/4/7	-0.89
1958/4/8	-2.67
1958/4/9	-1.22
1958/4/10	-4.94
1958/4/11	-5
1958/4/12	-5.56
1958/4/13	-12
1958/4/14	-5.67
1958/4/15	-7.72
1958/4/16	-1.83
1958/4/17	0.72
1958/4/18	-13.89
1958/4/19	-16.56
1958/4/20	-17.39
1958/4/21	-17.94
1958/4/22	-15.56
1958/4/23	-14.22
1958/4/24	-14.28
1958/4/25	-15.89
1958/4/26	-14.56
1958/4/27	-13.33
1958/4/28	-8.56
1958/4/29	-3.56
1958/4/30	0.83
1958/5/1	6.72
1958/5/2	2.72
1958/5/3	5.22
1958/5/4	3.17
1958/5/5	5.44
1958/5/6	6.83
1958/5/7	5
1958/5/8	0.72
1958/5/9	1.61
1958/5/10	2.44
1958/5/11	3.17
1958/5/12	3.61
1958/5/13	0.5
1958/5/14	0.06
